id,age,color,latitude,longitude,date,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
41F-PM-1019-02,,,40.797645617826300,-73.952835370220900,2018-10-19,,,False,False,False,False,False,,False,False,False,False,False,False,False,False
40C-PM-1006-01,Adult,Gray,40.797580989255000,-73.956737220098000,2018-10-06,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
28B-PM-1010-02,Adult,Gray,40.788976209696700,-73.965373927397900,2018-10-10,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
36F-AM-1017-03,Adult,Gray,40.793884557281600,-73.956474103817400,2018-10-17,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
7B-AM-1008-13,Adult,Gray,40.772947822671500,-73.977336158079200,2018-10-08,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
7C-PM-1020-02,Adult,Gray,40.772084917017000,-73.975226356428700,2018-10-20,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
22C-PM-1006-08,Adult,Gray,40.783591329364600,-73.966976265747900,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
1C-PM-1013-08,Adult,Cinnamon,40.767837092548500,-73.979647049474700,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
2A-AM-1010-01,Adult,Gray,40.768482067947900,-73.980695924815200,2018-10-10,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
38C-AM-1019-10,Adult,Gray,40.796189647707700,-73.958607703956700,2018-10-19,Above Ground,,True,False,True,True,False,,True,False,False,False,True,False,False,True
32C-AM-1014-05,Adult,Cinnamon,40.791525006908600,-73.961127489866100,2018-10-14,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
15G-PM-1019-09,Adult,Gray,40.776319442546700,-73.967673272567200,2018-10-19,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
3C-PM-1008-01,Adult,Cinnamon,40.768606229646200,-73.978760876200500,2018-10-08,Above Ground,,False,False,False,False,False,walked between trees,False,False,False,False,False,False,True,False
36A-PM-1013-02,,Gray,40.795476131150100,-73.961564977350400,2018-10-13,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7F-AM-1008-12,Adult,Gray,40.770893357032700,-73.973008572949500,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
9H-AM-1006-02,Adult,Gray,40.771144557044600,-73.969716057244600,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
12G-PM-1007-07,Juvenile,,40.774487702650600,-73.968570945595800,2018-10-07,Above Ground,,False,False,False,True,False,acorns,False,False,False,False,False,False,False,False
37D-PM-1014-07,Adult,Gray,40.795514010224200,-73.958002101789200,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
17E-AM-1017-07,Adult,Gray,40.778823133233700,-73.967714674177200,2018-10-17,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
35E-AM-1020-04,Adult,Gray,40.793371218892300,-73.957865863295700,2018-10-20,Above Ground,,False,False,False,False,False,"hunkered down,tail over body; sitting perfectly still",False,False,False,False,False,False,True,False
29A-PM-1019-03,Juvenile,Black,40.790388209783700,-73.964809069817600,2018-10-19,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,True
19C-PM-1018-03,Adult,Gray,40.781220791339100,-73.968713413778600,2018-10-18,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
39F-AM-1014-05,Juvenile,Cinnamon,40.795947457125100,-73.954882639140000,2018-10-14,Above Ground,up/down tree,True,False,True,False,True,,False,False,False,False,True,False,True,False
13D-AM-1014-03,Juvenile,Gray,40.776087245209300,-73.971080154749800,2018-10-14,Above Ground,,False,True,True,True,False,,False,False,False,False,False,False,False,True
16C-PM-1018-02,Adult,Gray,40.778686010830200,-73.970467700777900,2018-10-18,Above Ground,,False,True,False,True,True,,False,False,False,False,True,False,True,False
18G-AM-1014-01,Juvenile,Gray,40.779273728773400,-73.965523374810500,2018-10-14,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,True,False
32E-AM-1007-14,Adult,Gray,40.790613078876300,-73.960280804237600,2018-10-07,Above Ground,literally fell to ground from 50 feet up,False,False,False,False,False,falling,False,False,False,False,False,False,False,True
14E-AM-1008-22,Adult,Gray,40.776375556035900,-73.970442878377000,2018-10-08,Ground Plane,,False,False,False,True,True,burying,False,False,False,False,False,False,True,False
1E-AM-1006-05,Adult,Gray,40.766455993733100,-73.977349580713500,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
13G-PM-1008-04,Adult,Gray,40.774397941681200,-73.968120214685100,2018-10-08,Ground Plane,lawn @ edge of landscaped area,False,False,False,False,True,,False,False,False,False,False,False,True,False
10C-AM-1018-01,Adult,Gray,40.774157407536400,-73.974500990615700,2018-10-18,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
9B-PM-1013-05,Juvenile,Gray,40.774108560614900,-73.976163258669700,2018-10-13,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,True,False
12F-PM-1007-08,Adult,Gray,40.774285704258100,-73.970066665494600,2018-10-07,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
37C-PM-1013-04,Adult,Gray,40.795981250446700,-73.958937155094500,2018-10-13,,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6E-PM-1010-01,Juvenile,,40.769929484073300,-73.974620480222100,2018-10-10,Ground Plane,along dirt path by cross-town car road. saw movement in a shrub/then caught sight a little fluffy tail,False,False,False,False,False,,False,False,False,False,False,False,True,False
15D-AM-1007-05,Adult,,40.778311911362700,-73.970477855164400,2018-10-07,,,False,False,False,False,False,,False,False,False,False,False,False,False,False
5F-AM-1007-01,Adult,Gray,40.768982453144400,-73.973230162241000,2018-10-07,Above Ground,fence,True,False,False,True,False,,False,False,False,False,False,False,False,False
37C-PM-1013-02,Adult,Gray,40.795808130644900,-73.958154468242200,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
38C-AM-1019-11,Adult,Gray,40.796170762453400,-73.958791328922900,2018-10-19,Above Ground,,True,False,True,True,False,,True,False,False,False,True,False,False,True
1B-PM-1019-04,Juvenile,Gray,40.767859906981900,-73.980284003175900,2018-10-19,Above Ground,in tree,False,True,False,False,False,,False,False,False,False,False,False,False,False
39A-AM-1013-01,Juvenile,Cinnamon,40.798445736338800,-73.959467632658800,2018-10-13,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,True
1A-AM-1007-01,Adult,Gray,40.768162563497900,-73.981003220642800,2018-10-07,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
41B-AM-1010-02,Adult,Gray,40.799096415320000,-73.958051309678300,2018-10-10,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
16E-PM-1018-02,Juvenile,Cinnamon,40.778287739782200,-73.967856138434800,2018-10-18,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,False,False
11A-PM-1013-04,Adult,Cinnamon,40.775470405139100,-73.975731348198200,2018-10-13,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,False
2F-PM-1014-11,Adult,Gray,40.766888612190900,-73.974828939898000,2018-10-14,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
17F-AM-1007-03,Adult,Cinnamon,40.778878185171600,-73.967392406043600,2018-10-07,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
3E-PM-1008-06,Adult,Gray,40.768033599652700,-73.975601758925100,2018-10-08,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
20G-AM-1018-03,Adult,Gray,40.780396153151700,-73.964760512130600,2018-10-18,Above Ground,in tree,True,False,False,False,False,,True,False,False,False,False,False,False,False
25I-PM-1007-02,Adult,Gray,40.783115133007400,-73.959502229034800,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,True,True,False,False,True
35I-PM-1006-02,Adult,Gray,40.791727377348600,-73.953735614584200,2018-10-06,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
24I-AM-1019-01,Adult,Gray,40.782877291358000,-73.960020432820100,2018-10-19,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
14D-AM-1014-06,Adult,Gray,40.776732964632500,-73.970972222379400,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
27I-AM-1007-03,Adult,Gray,40.785202758621700,-73.958625287585600,2018-10-07,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
17G-PM-1017-02,Adult,Gray,40.778308334318000,-73.966498644629400,2018-10-17,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
2F-PM-1014-01,Adult,Gray,40.766831157600700,-73.975532199854200,2018-10-14,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
14H-PM-1012-05,Adult,Gray,40.775266255031200,-73.966611359856600,2018-10-12,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
6I-AM-1006-01,Adult,Gray,40.768902033819000,-73.970653313112900,2018-10-06,Above Ground,,True,False,True,True,True,,False,False,False,False,False,False,False,True
13E-PM-1008-01,Adult,Gray,40.775861111121900,-73.970804709441000,2018-10-08,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
35C-AM-1007-01,Juvenile,Gray,40.794413468340600,-73.960191893067700,2018-10-07,Above Ground,(white oak),False,False,False,False,False,sitting still,False,False,False,False,False,False,False,False
33A-AM-1008-01,Adult,Gray,40.793112839016000,-73.963257785018300,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
42B-AM-1014-01,Adult,Gray,40.800118518489200,-73.957407749762400,2018-10-14,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
5D-PM-1018-02,Adult,Gray,40.770328489439200,-73.976074975294800,2018-10-18,Above Ground,On low fence,False,False,False,True,False,,False,False,False,False,False,False,False,True
34F-PM-1012-01,Adult,Gray,40.791777229679600,-73.958253443285800,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
2E-AM-1010-04,Juvenile,Gray,40.766967377810500,-73.976677958568600,2018-10-10,Ground Plane,,False,False,False,True,False,,True,False,False,False,False,False,True,False
3I-PM-1013-02,Adult,Cinnamon,40.766115866390100,-73.972127980868300,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7G-PM-1018-07,Adult,Gray,40.770666846592300,-73.971685475224000,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
9E-AM-1008-02,Adult,Gray,40.772331015084300,-73.972964519037700,2018-10-08,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
10B-AM-1006-01,Adult,Gray,40.774387923201600,-73.974866920520600,2018-10-06,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
23H-PM-1019-01,Adult,Gray,40.781887686784200,-73.961335649743000,2018-10-19,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
35B-PM-1013-07,Adult,Gray,40.794167711301100,-73.961241953418000,2018-10-13,Ground Plane,,True,False,True,True,False,"got fed twice by grandpa,grabbed from grass and ate in tree",False,False,False,False,False,True,True,True
14B-PM-1014-03,Adult,Gray,40.778265484059500,-73.972851153148400,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
4D-AM-1012-02,Adult,Gray,40.768876248561000,-73.976385237239300,2018-10-12,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,True,False
21A-AM-1019-09,Adult,Gray,40.783643109833500,-73.969619684006500,2018-10-19,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
2D-AM-1007-05,Adult,Gray,40.767579268358700,-73.977523884783600,2018-10-07,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False
34C-PM-1012-03,Adult,Gray,40.793583183648200,-73.960196806501700,2018-10-12,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
4C-PM-1010-03,Adult,Cinnamon,40.769357754039200,-73.977281007368500,2018-10-10,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,True,False
37E-AM-1013-04,Adult,Gray,40.794944064863200,-73.956112489206300,2018-10-13,Above Ground,,False,False,True,True,False,,True,False,False,False,False,False,False,True
32F-PM-1008-04,Adult,Gray,40.790553823704200,-73.958081311932500,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
18H-AM-1018-02,Adult,Gray,40.778153102126300,-73.964536519545400,2018-10-18,Above Ground,Tree,True,True,False,False,False,playing?,False,False,False,False,False,False,False,False
28B-AM-1007-01,Adult,Gray,40.789081044511000,-73.964198991456900,2018-10-07,Ground Plane,,False,False,False,False,True,wresting w/ branch,False,False,False,False,False,False,False,False
40E-AM-1014-04,Adult,Gray,40.796945768567700,-73.955585607410500,2018-10-14,Ground Plane,on rocks/bushy rocks,True,False,False,False,False,hiding from bird,False,True,False,False,True,False,True,False
5D-PM-1018-06,Adult,Gray,40.769784098616300,-73.975381882990700,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7H-AM-1006-02,Adult,Gray,40.769591871751300,-73.971562113457300,2018-10-06,Ground Plane,,True,False,False,False,True,"running (along ground,up tree)",False,False,False,False,False,False,True,False
11E-PM-1012-05,Adult,Gray,40.774453579812300,-73.971424242649600,2018-10-12,Ground Plane,,True,False,False,True,True,"foraging (foraged,ran to tree root,munched)",False,False,False,False,False,False,True,False
13F-AM-1007-04,Adult,Cinnamon,40.775595042897300,-73.969774466278500,2018-10-07,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
33I-PM-1006-04,Adult,Gray,40.790022505541700,-73.954503719335500,2018-10-06,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
33G-AM-1013-03,?,,40.790601226116300,-73.956384786731600,2018-10-13,Above Ground,,False,False,False,False,False,"peeking out of tree,did *not* come out",False,False,False,False,False,False,False,False
11E-PM-1012-04,Adult,Gray,40.774187338894500,-73.971432997930500,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
39D-PM-1012-03,Adult,Gray,40.796532326248700,-73.956926909344000,2018-10-12,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
33F-PM-1012-04,Adult,Gray,40.791227245545400,-73.958406420377800,2018-10-12,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True
33A-PM-1018-04,Adult,Gray,40.793665844625100,-73.963009727636600,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
37H-PM-1006-06,Adult,Gray,40.793466946490800,-73.953207457313900,2018-10-06,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,False,False
13C-PM-1019-03,Adult,Gray,40.776374956160700,-73.972028986366600,2018-10-19,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,False,True
20F-PM-1007-05,Juvenile,Gray,40.781240810382500,-73.965117765767600,2018-10-07,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
22B-AM-1013-05,Adult,Gray,40.784011357372300,-73.968465728553200,2018-10-13,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
29B-PM-1010-04,Adult,Gray,40.790044098464000,-73.964058891944600,2018-10-10,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
7H-AM-1006-10,Adult,Gray,40.769987899569200,-73.970483117703500,2018-10-06,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
7F-AM-1008-15,Juvenile,Gray,40.771007720613200,-73.972480658063800,2018-10-08,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
30D-AM-1017-01,Adult,Gray,40.789128201762500,-73.961490242928200,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
13F-PM-1008-02,Adult,Gray,40.775391555200100,-73.969861197120900,2018-10-08,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
33F-PM-1012-03,Adult,Black,40.791299285244200,-73.958406419087800,2018-10-12,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
3A-PM-1017-04,Adult,Gray,40.769708174982700,-73.980197146560400,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
14F-PM-1012-04,,,40.776562525694600,-73.968677816748400,2018-10-12,,,False,False,False,False,False,,True,True,False,False,False,False,False,False
7C-PM-1020-04,Adult,Gray,40.771783292253500,-73.976609486498000,2018-10-20,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
37C-AM-1012-02,Adult,Gray,40.795174867384600,-73.958963532636200,2018-10-12,Ground Plane,,False,False,False,False,True,caching,False,False,False,False,False,False,True,False
25A-AM-1013-01,,Gray,40.786988863943400,-73.967637098516600,2018-10-13,Ground Plane,,False,False,False,True,False,staring at me,False,False,False,False,False,False,True,False
10G-PM-1017-09,Adult,Gray,40.772372448095900,-73.970749843039400,2018-10-17,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
34A-PM-1013-02,Adult,Gray,40.793844934501700,-73.962852553383100,2018-10-13,Ground Plane,,False,False,True,True,True,eating upside down on tree trunk,False,False,False,False,False,False,False,False
38G-PM-1020-03,Adult,Gray,40.794140943400700,-73.953886718637600,2018-10-20,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,True,False
36C-AM-1014-02,Juvenile,Gray,40.794526993663900,-73.958861019569900,2018-10-14,Ground Plane,Crossing path,False,False,False,True,True,,False,False,False,False,False,False,True,False
33I-AM-1008-05,Adult,,40.789868463574400,-73.954577357907500,2018-10-08,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
12E-AM-1017-07,Adult,Gray,40.774933349433600,-73.971673655740800,2018-10-17,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
2C-PM-1013-12,Adult,Gray,40.767702534263300,-73.979108535004700,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
33I-PM-1006-02,Adult,Black,40.790050753764900,-73.954580774992300,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
15I-PM-1012-05,Adult,Gray,40.776313679166100,-73.965394655961000,2018-10-12,Above Ground,,True,False,True,False,True,burying the food on ground,False,False,False,False,False,False,False,False
12G-AM-1012-02,Adult,Gray,40.773771226746300,-73.969007264709300,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
42H-PM-1014-05,Adult,Gray,40.797553408607700,-73.950176252746200,2018-10-14,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
14B-PM-1014-01,Adult,Gray,40.778267755448200,-73.972740567948700,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
12E-AM-1017-05,Adult,Gray,40.775379501481500,-73.971307021707100,2018-10-17,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
2A-AM-1010-04,Adult,Cinnamon,40.768333529264200,-73.980707851519300,2018-10-10,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
22B-AM-1013-01,Adult,Gray,40.783881871786300,-73.968479065785100,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
39H-AM-1007-03,Juvenile,Gray,40.795491541755300,-73.952575240816900,2018-10-07,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
5F-AM-1007-06,Adult,Gray,40.769109895294000,-73.973513717836900,2018-10-07,Above Ground,branch,False,False,False,True,False,,False,False,False,False,False,False,False,False
32C-PM-1013-05,Adult,Gray,40.792079926369900,-73.961550051003800,2018-10-13,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
6G-PM-1020-03,Adult,Gray,40.769054207264600,-73.972226149564700,2018-10-20,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
8B-AM-1007-06,Adult,Gray,40.773721142671400,-73.976506416908700,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
21H-AM-1017-01,Adult,Gray,40.781078505513600,-73.962520553817100,2018-10-17,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
6C-AM-1007-01,Adult,Gray,40.771071126521100,-73.976996954802400,2018-10-07,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
36A-PM-1013-05,,Gray,40.795434868826800,-73.960816730010400,2018-10-13,Ground Plane,EDGE OF WOODS,False,False,False,False,True,,False,False,False,False,False,False,False,True
13E-AM-1017-03,Adult,Gray,40.776360649430600,-73.970525480100000,2018-10-17,Ground Plane,,False,False,False,True,True,,True,False,False,False,False,False,False,True
11D-PM-1006-01,Adult,Gray,40.774879144774600,-73.973219329063100,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
17C-PM-1013-02,Adult,Gray,40.779635744447100,-73.970658610800600,2018-10-13,Above Ground,in a tree,False,False,False,True,False,,False,False,False,False,False,False,True,False
5G-PM-1010-01,Adult,Cinnamon,40.768431428515100,-73.973346133496700,2018-10-10,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
14B-PM-1014-04,Adult,Gray,40.778289120796600,-73.972833975730600,2018-10-14,Above Ground,running up and down,False,False,False,False,False,,False,False,False,False,False,False,False,False
11F-AM-1013-02,Adult,Gray,40.773657628623400,-73.969979950151600,2018-10-13,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
13F-PM-1008-04,Adult,Gray,40.775690674802600,-73.969389430578600,2018-10-08,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
39E-AM-1018-04,Adult,Gray,40.796718805800200,-73.955645001570200,2018-10-18,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
16H-PM-1014-03,Adult,Gray,40.776372889055400,-73.965567088495700,2018-10-14,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
7G-AM-1010-01,Adult,Gray,40.770117939007800,-73.972164250991400,2018-10-10,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
5G-AM-1006-01,Adult,Gray,40.768307870659700,-73.973388236457400,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
28A-PM-1007-03,Adult,Cinnamon,40.789104293543200,-73.966240999764200,2018-10-07,Ground Plane,,False,True,False,True,True,chasing #2 took #2 food wrapper and is foraging through it,False,False,False,False,False,False,True,False
38G-PM-1020-08,Adult,Gray,40.794550334101100,-73.954800616167300,2018-10-20,Ground Plane,,False,False,False,True,True,,True,False,False,True,False,False,True,False
39G-PM-1013-02,Adult,Gray,40.795692238639500,-73.953032657731200,2018-10-13,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
28D-AM-1012-03,Adult,Black,40.788386233172800,-73.962538379529700,2018-10-12,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
21A-AM-1019-07,Adult,Gray,40.783442758031300,-73.970041085185000,2018-10-19,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
22G-AM-1018-04,Adult,Gray,40.781691447546100,-73.963226583259300,2018-10-18,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
11D-PM-1006-05,Adult,Gray,40.774880543938100,-73.971730277301000,2018-10-06,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
16F-PM-1013-06,Adult,Gray,40.777880769244500,-73.968021326951000,2018-10-13,Ground Plane,Big rock in meadow,False,False,False,False,True,,False,False,False,False,False,False,False,True
9E-AM-1008-01,Adult,Gray,40.772916483302700,-73.972392290411900,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
39G-PM-1013-03,Adult,Gray,40.795519679347900,-73.953897055453200,2018-10-13,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
26A-PM-1006-01,Juvenile,Gray,40.787426740961800,-73.967310388152100,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
16A-PM-1019-06,Juvenile,Gray,40.779572044497400,-73.972596150831600,2018-10-19,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
14B-PM-1014-02,Adult,Gray,40.778292932063200,-73.972711591542200,2018-10-14,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
32C-PM-1013-01,Adult,Gray,40.791733200173800,-73.962096457646900,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
8H-PM-1014-08,Adult,Gray,40.770296066727700,-73.970216605149000,2018-10-14,Above Ground,,False,True,False,False,False,"chasing (#7),playing?",False,False,False,False,False,False,True,False
23A-AM-1018-02,Juvenile,Black,40.785335819372300,-73.969010424506700,2018-10-18,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
8I-AM-1006-04,Adult,Gray,40.770712889566100,-73.969240142106800,2018-10-06,Ground Plane,,True,False,False,False,True,,False,False,False,True,False,False,True,False
19C-PM-1018-06,Adult,Gray,40.781815249626600,-73.968930597875100,2018-10-18,Above Ground,Climbed fence,True,False,True,False,False,climbing (fence),False,False,False,False,False,False,True,False
21H-PM-1018-02,Juvenile,Gray,40.780757182732100,-73.963038140008300,2018-10-18,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
3D-PM-1010-08,Adult,Gray,40.768268185536900,-73.977926311457200,2018-10-10,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
39I-PM-1013-04,Adult,Gray,40.794732982815500,-73.952002465460200,2018-10-13,Ground Plane,,False,False,False,True,False,playing,False,False,False,False,False,True,False,False
17D-AM-1008-01,Adult,Gray,40.779752777580400,-73.969522602373900,2018-10-08,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
7H-PM-1006-06,Adult,Gray,40.770027611531400,-73.970392127141800,2018-10-06,Above Ground,,False,True,True,False,False,playing w/ #7,False,False,False,False,False,False,True,False
6E-PM-1010-02,Adult,Cinnamon,40.770095704670900,-73.974612845127100,2018-10-10,Ground Plane,small open area but w/ 7 large oak trees,False,False,False,False,True,,False,False,False,False,False,False,True,False
10A-PM-1014-03,Adult,Gray,40.775326210312300,-73.976722017972500,2018-10-14,Above Ground,above my head in tree,False,False,False,True,False,eating (in a tree),False,False,False,False,False,False,True,False
10H-AM-1014-01,Adult,Gray,40.772009939288600,-73.969808359888700,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
20C-PM-1018-02,Adult,Gray,40.781794869096400,-73.968187403691400,2018-10-18,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
40B-AM-1019-06,Juvenile,Gray,40.798405561404700,-73.957710975899000,2018-10-19,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
13D-PM-1018-04,Adult,Gray,40.776121287807500,-73.971161799777200,2018-10-18,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
31D-PM-1006-03,Adult,Gray,40.790357245370000,-73.960876728048000,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
12E-PM-1018-03,Adult,Cinnamon,40.775006131014300,-73.971390649284200,2018-10-18,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
18I-PM-1007-07,Adult,Gray,40.777771398532700,-73.964211128306800,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
18F-PM-1008-01,Adult,Gray,40.779276785012600,-73.966920780905100,2018-10-08,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
